end_station_name,member_casual,end_lat,end_lng,total_trips
"Christiana Ave & Archer Ave",member,41.810001373291016,-87.70999908447266,51
"Christiana Ave & Belmont Ave",casual,41.939998626708984,-87.70999908447266,13
"Christiana Ave & Belmont Ave",member,41.939998626708984,-87.70999908447266,11
"Christiana Ave & Bryn Mawr Ave",casual,41.97999954223633,-87.70999908447266,1
"Christiana Ave & Lawrence Ave",casual,41.96837078857422,-87.71181095377604,750
"Christiana Ave & Lawrence Ave",member,41.968359222960004,-87.71182294123048,1114
"Cicero Ave & Altgeld St",casual,41.93000030517578,-87.75,3
"Cicero Ave & Altgeld St",member,41.93000030517578,-87.75,1
"Cicero Ave & Cortland St - midblock",casual,41.91999816894531,-87.75,3
"Cicero Ave & Flournoy St",casual,41.87213134765625,-87.74662017822266,74
"Cicero Ave & Flournoy St",member,41.87213134765625,-87.74662017822266,25
"Cicero Ave & Grace St",casual,41.95000076293945,-87.75,87
"Cicero Ave & Grace St",member,41.95000076293945,-87.75,24
"Cicero Ave & Lake St",casual,41.8868408203125,-87.7452621459961,105
"Cicero Ave & Lake St",member,41.8868408203125,-87.7452621459961,12
"Cicero Ave & Le Moyne St - midblock",casual,41.90999984741211,-87.75,1
"Cicero Ave & North Ave",casual,41.90999984741211,-87.75,4
"Cicero Ave & Quincy St",casual,41.87761337455662,-87.74540692910381,87
"Cicero Ave & Quincy St",member,41.87761306762695,-87.74540710449219,10
"Cicero Ave & Roscoe St",casual,41.939998626708984,-87.75,7
"Cicero Ave & Roscoe St",member,41.939998626708984,-87.75,1
"Cicero Ave & Wellington Ave",casual,41.939998626708984,-87.75,4
"Cicero Ave & Wellington Ave",member,41.939998626708984,-87.75,34
"Cicero Ave & Wrightwood Ave",casual,41.93000030517578,-87.75,10
"Cicero Ave & Wrightwood Ave",member,41.93000030517578,-87.75,21
"City Rack - Albany Ave & 103rd St",casual,41.709999084472656,-87.69999694824219,1
"Cityfront Plaza Dr & Pioneer Ct",casual,41.890570910196395,-87.62207048449669,4835
"Cityfront Plaza Dr & Pioneer Ct",member,41.8905688375976,-87.62207163422346,5628
"Claremont Ave & 71st St",casual,41.7599983215332,-87.68000030517578,2
"Claremont Ave & 71st St",member,41.7599983215332,-87.68000030517578,7
"Claremont Ave & Hirsch St",casual,41.90777914914857,-87.68585238799206,1086
"Claremont Ave & Hirsch St",member,41.90777980085379,-87.6858520361562,1565
"Clarendon Ave & Gordon Ter",casual,41.957866583485924,-87.6495057709363,3626
"Clarendon Ave & Gordon Ter",member,41.95786697503019,-87.64950761358075,8468
"Clarendon Ave & Junior Ter",casual,41.96100240873744,-87.64960470903739,3887
"Clarendon Ave & Junior Ter",member,41.96099666392957,-87.6496046167535,6970
"Clarendon Ave & Leland Ave",casual,41.96796776301571,-87.65000191461897,2571
"Clarendon Ave & Leland Ave",member,41.96796397669132,-87.65000057469578,4211
"Clark St & 9th St (AMLI)",casual,41.87081568782069,-87.63124788107993,1904
"Clark St & 9th St (AMLI)",member,41.870818839781975,-87.63124590404459,3209
"Clark St & Armitage Ave",casual,41.91830439984684,-87.636283978589,12975
"Clark St & Armitage Ave",member,41.918304396473,-87.6362841089436,13994
"Clark St & Berwyn Ave",casual,41.978030884890394,-87.66856457640323,4295
"Clark St & Berwyn Ave",member,41.97803087886452,-87.6685613441164,6290
"Clark St & Bryn Mawr Ave",casual,41.9835926985113,-87.66915143326655,3001
"Clark St & Bryn Mawr Ave",member,41.983592735928916,-87.66915196488391,4876
"Clark St & Chicago Ave",casual,41.896751370109854,-87.63088899522884,3962
"Clark St & Chicago Ave",member,41.89675022549626,-87.63088936624948,6436
"Clark St & Columbia Ave",casual,42.00445174172287,-87.6724010687224,764
"Clark St & Columbia Ave",member,42.00445201593044,-87.67240112546891,1386
"Clark St & Drummond Pl",casual,41.931244870697874,-87.64433151095388,7847
"Clark St & Drummond Pl",member,41.931247124348666,-87.64433257902718,13482
"Clark St & Elm St",casual,41.90297244207621,-87.63127984075957,11304
"Clark St & Elm St",member,41.90297217334577,-87.63128037507308,20869
"Clark St & Elmdale Ave",casual,41.99085998535156,-87.66972351074219,1219
"Clark St & Elmdale Ave",member,41.9908600670815,-87.66972340050181,2007
"Clark St & Grace St",casual,41.950778937390766,-87.65917200916424,5612
"Clark St & Grace St",member,41.95077913260976,-87.65917207721549,6787
"Clark St & Ida B Wells Dr",casual,41.87593211736887,-87.63058547822357,1513
"Clark St & Ida B Wells Dr",member,41.87593365468297,-87.63058639376736,4181
"Clark St & Jarvis Ave",casual,42.01596523179367,-87.67500196615227,253
"Clark St & Jarvis Ave",member,42.01596453407777,-87.67500301012402,733
"Clark St & Lake St",casual,41.88602035638829,-87.63087829502568,5245
"Clark St & Lake St",member,41.88602023911507,-87.63087654196374,9236
"Clark St & Leland Ave",casual,41.96708374361136,-87.66730090132529,2937
"Clark St & Leland Ave",member,41.96708484560626,-87.66731118385411,5570
"Clark St & Lincoln Ave",casual,41.91568774139979,-87.63459795719925,12838
"Clark St & Lincoln Ave",member,41.91568796226228,-87.63459811693168,12550
"Clark St & Lunt Ave",casual,42.00901044864383,-87.67411073849732,913
"Clark St & Lunt Ave",member,42.009011507162555,-87.67411114721929,1859
"Clark St & Montrose Ave",casual,41.96158972798779,-87.66603905743779,2327
"Clark St & Montrose Ave",member,41.96158953828926,-87.66603980441465,3427
"Clark St & Newport St",casual,41.94453814979851,-87.65467852325287,10983
"Clark St & Newport St",member,41.94453806461489,-87.65467869057467,10302
"Clark St & North Ave",casual,41.911975556348345,-87.63194290208808,6081
"Clark St & North Ave",member,41.911975501056624,-87.63194289481592,6175
"Clark St & Randolph St",casual,41.88457589217284,-87.63188577114113,3727
"Clark St & Randolph St",member,41.88457781086894,-87.63188988566748,10254
"Clark St & Schiller St",casual,41.907992192906484,-87.63150054574187,6830
"Clark St & Schiller St",member,41.90799151856729,-87.63150102465684,11329
"Clark St & Schreiber Ave",casual,41.9992523082467,-87.67137915589089,1032
"Clark St & Schreiber Ave",member,41.999252370248854,-87.67137910821211,2023
"Clark St & Touhy Ave",casual,42.01256187925947,-87.67436946932024,423
"Clark St & Touhy Ave",member,42.01256201387656,-87.67436913384331,495
"Clark St & Wellington Ave",casual,41.93649678448063,-87.64753761977833,6503
"Clark St & Wellington Ave",member,41.93649784255563,-87.64753786971734,9706
"Clark St & Winnemac Ave",casual,41.97334676457811,-87.66785425184726,5332
"Clark St & Winnemac Ave",member,41.97334681178545,-87.66785414749837,8074
"Clark St & Wrightwood Ave",casual,41.92954578898506,-87.64311971343457,9597
"Clark St & Wrightwood Ave",member,41.92954661877655,-87.64312030665579,14005
"Clifton Ave & Armitage Ave",casual,41.91821686882476,-87.65693685557062,3523
"Clifton Ave & Armitage Ave",member,41.918216447405726,-87.6569364469297,6493
"Clinton St & 18th St",casual,41.85794781630864,-87.64082355128438,1183
"Clinton St & 18th St",member,41.85794795606714,-87.64082375355359,1901
"Clinton St & Jackson Blvd",casual,41.87831812731235,-87.64098414090331,4351
"Clinton St & Jackson Blvd",member,41.8783198038737,-87.64098412498966,12270
"Clinton St & Lake St",casual,41.88563448185216,-87.64182360485347,4356
"Clinton St & Lake St",member,41.88563559058207,-87.64182019362268,12425
"Clinton St & Madison St",casual,41.88232819413425,-87.64109039659799,6481
"Clinton St & Madison St",member,41.88233879160643,-87.64109135834562,18408
"Clinton St & Polk St",casual,41.87146759033203,-87.64094543457031,392
"Clinton St & Polk St",member,41.87146744300579,-87.64094531881398,725
"Clinton St & Roosevelt Rd",casual,41.86711907021977,-87.6410906213516,2941
"Clinton St & Roosevelt Rd",member,41.867118914227156,-87.64108964219204,5375
"Clinton St & Tilden St",casual,41.8758851526268,-87.64079145454316,1255
"Clinton St & Tilden St",member,41.87588515235794,-87.64079285232691,2702
"Clinton St & Washington Blvd",casual,41.88338105563924,-87.64116748798035,4534
"Clinton St & Washington Blvd",member,41.88338269905501,-87.64116481919517,19251
"Clybourn Ave & Division St",casual,41.90461333592733,-87.64054892975606,1944
"Clybourn Ave & Division St",member,41.904613137933424,-87.64054854657103,5023
"Clyde Ave & 87th St",casual,41.737152671813966,-87.57273817062378,80
"Clyde Ave & 87th St",member,41.737152099609375,-87.57273864746094,30
"Colfax Ave & 83rd St",casual,41.7400016784668,-87.55999755859375,1
"Colfax Ave & 83rd St",member,41.7400016784668,-87.55999755859375,2
"Columbus Dr & Randolph St",casual,41.88472616776176,-87.61952340432872,5750
"Columbus Dr & Randolph St",member,41.8847243628912,-87.61952445693471,9221
"Commercial Ave & 100th St",casual,41.71331787109375,-87.55109667096819,35
"Commercial Ave & 100th St",member,41.71331787109375,-87.55109405517578,16
"Commercial Ave & 130th St",casual,41.659148937318385,-87.550764130383,164
"Commercial Ave & 130th St",member,41.659149169921875,-87.55076599121094,23
"Commercial Ave & 83rd St",casual,41.74461364746094,-87.55120849609375,117
"Commercial Ave & 83rd St",member,41.74461364746094,-87.55120849609375,58
"Commercial Ave & 89th St",casual,41.72999954223633,-87.55000305175781,4
"Commercial Ave & 89th St",member,41.72999954223633,-87.55000305175781,2
"Conservatory Dr & Lake St",casual,41.88550202192459,-87.71686459431606,452
"Conservatory Dr & Lake St",member,41.88550184828064,-87.71686463572007,287
"Constance Ave & 95th St",casual,41.7222900390625,-87.57897024443655,66
"Constance Ave & 95th St",member,41.7222900390625,-87.57897186279297,27
"Corliss Ave & 133rd St",casual,41.650001525878906,-87.5999984741211,1
"Cornell Ave & Hyde Park Blvd",casual,41.80240628784551,-87.58692166870489,2632
"Cornell Ave & Hyde Park Blvd",member,41.80240631457712,-87.5869222869448,4308
"Cornell Dr & Hayes Dr",casual,41.78059363150382,-87.58484931464668,111
"Cornell Dr & Hayes Dr",member,41.780593630633774,-87.58485122873813,79
"Cottage Grove & 84th St",casual,41.7400016784668,-87.5999984741211,1
"Cottage Grove & 85th St",casual,41.7400016784668,-87.5999984741211,3
"Cottage Grove & 85th St",member,41.7400016784668,-87.5999984741211,2
"Cottage Grove & 86th St",casual,41.7400016784668,-87.5999984741211,4
"Cottage Grove & 86th St",member,41.7400016784668,-87.5999984741211,7
"Cottage Grove Ave & 111th Pl",casual,41.69171142578125,-87.61000061035156,71
"Cottage Grove Ave & 111th Pl",member,41.69171142578125,-87.61000061035156,72
"Cottage Grove Ave & 111th St",casual,41.689998626708984,-87.61000061035156,2
"Cottage Grove Ave & 111th St",member,41.689998626708984,-87.61000061035156,10
"Cottage Grove Ave & 43rd St",casual,41.816497802734375,-87.60658264160156,402
"Cottage Grove Ave & 43rd St",member,41.816497828233686,-87.60658265180129,748
"Cottage Grove Ave & 47th St",casual,41.8098564639715,-87.60675803337308,543
"Cottage Grove Ave & 47th St",member,41.80985641479492,-87.60675811767578,773
"Cottage Grove Ave & 51st St",casual,41.8030395144508,-87.60661317128984,630
"Cottage Grove Ave & 51st St",member,41.80303955078125,-87.60661315917969,666
"Cottage Grove Ave & 63rd St",casual,41.780571755089056,-87.60589445368907,554
"Cottage Grove Ave & 63rd St",member,41.78056785708568,-87.60590084610958,549
"Cottage Grove Ave & 67th St",casual,41.773719787597656,-87.60563659667969,173
"Cottage Grove Ave & 67th St",member,41.773719787597656,-87.60563659667969,157
"Cottage Grove Ave & 71st St",casual,41.76572036743164,-87.6049575805664,141
"Cottage Grove Ave & 71st St",member,41.76572036743164,-87.6049575805664,64
"Cottage Grove Ave & 75th St",casual,41.7599983215332,-87.61000061035156,2
"Cottage Grove Ave & 75th St",member,41.7599983215332,-87.61000061035156,6
"Cottage Grove Ave & 78th St",casual,41.753173828125,-87.60502624511719,58
"Cottage Grove Ave & 78th St",member,41.753173828125,-87.60502624511719,69
"Cottage Grove Ave & 83rd St",casual,41.74344253540039,-87.6048355102539,156
"Cottage Grove Ave & 83rd St",member,41.74344253540039,-87.6048355102539,189
"Cottage Grove Ave & 87th St",casual,41.7400016784668,-87.61000061035156,4
"Cottage Grove Ave & 87th St",member,41.7400016784668,-87.61000061035156,8
"Cottage Grove Ave & 91st St",casual,41.72999954223633,-87.5999984741211,1
"Cottage Grove Ave & 91st St",member,41.72999954223633,-87.5999984741211,1
"Cottage Grove Ave & 92nd St",casual,41.72999954223633,-87.5999984741211,2
"Cottage Grove Ave & 98th St",casual,41.720001220703125,-87.5999984741211,4
"Cottage Grove Ave & 98th St",member,41.720001220703125,-87.5999984741211,10
"Cottage Grove Ave & Oakwood Blvd",casual,41.82298655562349,-87.60710142994975,728
"Cottage Grove Ave & Oakwood Blvd",member,41.82298648622301,-87.60710139804416,360
"Daley Center Plaza",casual,41.884236333256084,-87.62963267955703,4199
"Daley Center Plaza",member,41.884236240077726,-87.62963353363484,10177
"Damen Ave & 33rd St",casual,41.83000183105469,-87.68000030517578,34
"Damen Ave & 33rd St",member,41.83000183105469,-87.68000030517578,27
"Damen Ave & 47th St",casual,41.810001373291016,-87.68000030517578,3
"Damen Ave & 47th St",member,41.810001373291016,-87.68000030517578,3
"Damen Ave & 51st St",casual,41.800907135009766,-87.6746826171875,90
"Damen Ave & 51st St",member,41.800907135009766,-87.6746826171875,14
"Damen Ave & 59th St",casual,41.78586196899414,-87.67414093017578,190
"Damen Ave & 59th St",member,41.78586196899414,-87.67414093017578,21
"Damen Ave & 74th St",casual,41.759273529052734,-87.67363739013672,30
"Damen Ave & 74th St",member,41.759273529052734,-87.67363739013672,12
"Damen Ave & 80th St",member,41.75,-87.66999816894531,1
"Damen Ave & Charleston St",casual,41.920082177148956,-87.67785694893044,2742
"Damen Ave & Charleston St",member,41.9200816565434,-87.67785663317721,2924
"Damen Ave & Chicago Ave",casual,41.89576608166884,-87.67722170878103,3986
"Damen Ave & Chicago Ave",member,41.895766224113096,-87.67722196030361,6623
"Damen Ave & Clybourn Ave",casual,41.931930319547064,-87.67785603828524,1612
"Damen Ave & Clybourn Ave",member,41.93193009570449,-87.67785586885755,2872
"Damen Ave & Cortland St",casual,41.91598121892412,-87.67733714492763,5324
"Damen Ave & Cortland St",member,41.91598075649941,-87.67733535035671,6054
"Damen Ave & Coulter St",casual,41.84920113064279,-87.67563643500348,319
"Damen Ave & Coulter St",member,41.84920143797958,-87.67563649084676,421
"Damen Ave & Cullerton St",casual,41.85496528295656,-87.67569667781017,1411
"Damen Ave & Cullerton St",member,41.85496520996094,-87.67569709832433,1537
"Damen Ave & Division St",casual,41.90326691324061,-87.67843528444116,3520
"Damen Ave & Division St",member,41.90326698837025,-87.67843029105978,5374
"Damen Ave & Foster Ave",casual,41.9756162244949,-87.67945857786796,1704
"Damen Ave & Foster Ave",member,41.97561635176667,-87.67945846163155,2437
"Damen Ave & Grand Ave",casual,41.89227150553498,-87.67688277439518,1810
"Damen Ave & Grand Ave",member,41.892168358123136,-87.67687856935189,3369
"Damen Ave & Leland Ave",casual,41.967094722735844,-87.6790313433704,1595
"Damen Ave & Leland Ave",member,41.96709459692817,-87.67903131396004,3151
"Damen Ave & Madison St",casual,41.8813705757016,-87.67492654746407,1342
"Damen Ave & Madison St",member,41.881371330668905,-87.67492605893666,1441
"Damen Ave & Melrose Ave",casual,41.94060094894901,-87.67849773196032,1736
"Damen Ave & Melrose Ave",member,41.940601195652285,-87.67849747762745,1917
"Damen Ave & Pershing Rd",casual,41.82319245180248,-87.6765973059487,211
"Damen Ave & Pershing Rd",member,41.82319261426124,-87.67659816563686,214
"Damen Ave & Pierce Ave",casual,41.90939713129236,-87.67768814156037,8830
"Damen Ave & Pierce Ave",member,41.90939736248524,-87.67768840604886,10934
"Damen Ave & Sunnyside Ave",casual,41.96324927624674,-87.67926055173145,1204
"Damen Ave & Sunnyside Ave",member,41.96324927731657,-87.67926046622706,2156
"Damen Ave & Thomas St (Augusta Blvd)",casual,41.90131360394132,-87.67740640945847,2403
"Damen Ave & Thomas St (Augusta Blvd)",member,41.90131362105976,-87.67740628835112,4036
"Damen Ave & Wabansia Ave",casual,41.90999984741211,-87.68000030517578,817
"Damen Ave & Wabansia Ave",member,41.90999984741211,-87.68000030517578,1018
"Damen Ave & Walnut (Lake) St",casual,41.88595171857628,-87.67700922644221,1307
"Damen Ave & Walnut (Lake) St",member,41.88595195931448,-87.67700945787027,1775
"Damen Ave & Wellington Ave",casual,41.935878678372035,-87.67842114431816,2280
"Damen Ave & Wellington Ave",member,41.93587937069823,-87.6784210622863,2374
"Dauphin Ave & 103rd St",casual,41.70724868774414,-87.607666015625,109
"Dauphin Ave & 103rd St",member,41.70724868774414,-87.607666015625,32
