start_station_name,member_casual,start_lat,start_lng,total_trips
"Milwaukee Ave & Grand Ave",casual,41.891593046983814,-87.6483287497327,5407
"Milwaukee Ave & Grand Ave",member,41.89160048889459,-87.64834004487889,8588
"Milwaukee Ave & Haussen Ct",casual,41.939998626708984,-87.72000122070312,14
"Milwaukee Ave & Haussen Ct",member,41.939998626708984,-87.72000122070312,14
"Milwaukee Ave & Rockwell St",casual,41.920247266750145,-87.69268757213246,1980
"Milwaukee Ave & Rockwell St",member,41.9202189189461,-87.69265444905673,2179
"Milwaukee Ave & School St",casual,41.939998626708984,-87.7300033569336,5
"Milwaukee Ave & School St",member,41.939998626708984,-87.7300033569336,6
"Milwaukee Ave & Wabansia Ave",casual,41.91261474563233,-87.68139971608643,4299
"Milwaukee Ave & Wabansia Ave",member,41.912619468898455,-87.68138487702188,6519
"MLK Jr Dr & 29th St",casual,41.84204154571301,-87.61697345578732,1576
"MLK Jr Dr & 29th St",member,41.84204556981848,-87.6169769774361,6639
"MLK Jr Dr & 47th St",casual,41.809845702288904,-87.6162873098295,292
"MLK Jr Dr & 47th St",member,41.80985569105789,-87.6163006808918,253
"MLK Jr Dr & 56th St",casual,41.79344244170607,-87.61585362752278,228
"MLK Jr Dr & 56th St",member,41.793442594412284,-87.6158534940435,181
"MLK Jr Dr & 63rd St",casual,41.780084426314744,-87.6159484580711,270
"MLK Jr Dr & 63rd St",member,41.78008043376449,-87.61594714993745,153
"MLK Jr Dr & 83rd St",casual,41.74311051001916,-87.61480228717511,52
"MLK Jr Dr & 83rd St",member,41.74310834480055,-87.61480312154751,99
"MLK Jr Dr & Pershing Rd",casual,41.82451485592229,-87.61694390950213,527
"MLK Jr Dr & Pershing Rd",member,41.8245832037738,-87.61678225599874,508
"Monticello Ave & Belmont Ave",casual,41.939998626708984,-87.72000122070312,16
"Monticello Ave & Belmont Ave",member,41.939998626708984,-87.72000122070312,14
"Monticello Ave & Chicago Ave",casual,41.900001525878906,-87.72000122070312,44
"Monticello Ave & Chicago Ave",member,41.900001525878906,-87.72000122070312,52
"Monticello Ave & Irving Park Rd",casual,41.95393771519279,-87.71902333085006,661
"Monticello Ave & Irving Park Rd",member,41.95399900650941,-87.71909702577283,649
"Montrose Harbor",casual,41.963972796274156,-87.63818792523041,11567
"Montrose Harbor",member,41.96397003226264,-87.63819490203333,7275
"Morgan Ave & 14th Pl",casual,41.862392335974654,-87.65109757796577,1150
"Morgan Ave & 14th Pl",member,41.862391327790554,-87.65109409590767,3409
"Morgan St & 103rd St",member,41.709999084472656,-87.6500015258789,2
"Morgan St & 18th St",casual,41.85812522219969,-87.65110361358084,2078
"Morgan St & 18th St",member,41.858114488919576,-87.65109652110509,3360
"Morgan St & 31st St",casual,41.83778863499719,-87.65115688576684,951
"Morgan St & 31st St",member,41.8377884095986,-87.65115514746847,2270
"Morgan St & 87th St",casual,41.7400016784668,-87.6500015258789,4
"Morgan St & 95th St",casual,41.720001220703125,-87.6500015258789,1
"Morgan St & 95th St",member,41.720001220703125,-87.6500015258789,10
"Morgan St & Lake St",casual,41.88581093102291,-87.65104208327327,3333
"Morgan St & Lake St",member,41.88580602036068,-87.65104245376457,5874
"Morgan St & Lake St*",casual,41.88549905364467,-87.65232122939966,1868
"Morgan St & Lake St*",member,41.8855027200152,-87.6523071566594,2804
"Morgan St & Pershing Rd",casual,41.82362627983093,-87.65090675354004,80
"Morgan St & Pershing Rd",member,41.82361516316732,-87.65092641194661,75
"Morgan St & Polk St",casual,41.8718778442665,-87.65107281601895,2379
"Morgan St & Polk St",member,41.871838095397415,-87.65102522706958,11951
"Mozart Elementary School",casual,41.91999816894531,-87.72000122070312,33
"Mozart Elementary School",member,41.91999816894531,-87.72000122070312,17
"Mozart St & Jackson Blvd",casual,41.880001068115234,-87.69999694824219,23
"Mozart St & Jackson Blvd",member,41.880001068115234,-87.69999694824219,28
"Mt Greenwood Library - North",casual,41.689998626708984,-87.69999694824219,2
"Mt Greenwood Library - South",casual,41.689998626708984,-87.69999694824219,3
"Mt Greenwood Library - South",member,41.689998626708984,-87.69999694824219,2
"MTV Hubbard St",casual,41.88999938964844,-87.68000030517578,82
"MTV Hubbard St",member,41.88999938964844,-87.68000030517578,247
"Mulligan Ave & Wellington Ave",casual,41.93000030517578,-87.77999877929688,78
"Mulligan Ave & Wellington Ave",member,41.93000030517578,-87.77999877929688,91
"Museum of Science and Industry",casual,41.79173713612779,-87.58394777672314,2675
"Museum of Science and Industry",member,41.79173810341779,-87.583949991301,1632
"Muskegon Ave & 89th St",member,41.72999954223633,-87.55999755859375,2
"N Carpenter St & W Lake St",casual,41.88999938964844,-87.6500015258789,598
"N Carpenter St & W Lake St",member,41.88999938964844,-87.6500015258789,1378
"N Clark St & W Elm St",casual,41.900001525878906,-87.62999725341797,52
"N Clark St & W Elm St",member,41.900001525878906,-87.62999725341797,85
"N Damen Ave & W Chicago Ave",casual,41.900001525878906,-87.68000030517578,123
"N Damen Ave & W Chicago Ave",member,41.900001525878906,-87.68000030517578,250
"N Green St & W Lake St",casual,41.88999938964844,-87.6500015258789,2254
"N Green St & W Lake St",member,41.88999938964844,-87.6500015258789,3099
"N Narragansett Ave & Grand Ave",casual,41.91999816894531,-87.78363591974431,11
"N Narragansett Ave & Grand Ave",member,41.91999816894531,-87.78499984741211,2
"N Paulina St & Lincoln Ave",casual,41.939998626708984,-87.66999816894531,282
"N Paulina St & Lincoln Ave",member,41.939998626708984,-87.66999816894531,343
"N Sheffield Ave & W Wellington Ave",casual,41.939998626708984,-87.6500015258789,525
"N Sheffield Ave & W Wellington Ave",member,41.939998626708984,-87.6500015258789,652
"N Shore Channel Trail & Argyle Ave",member,41.970001220703125,-87.69999694824219,1
"N Shore Channel Trail & Argyle St",casual,41.970001220703125,-87.69999694824219,289
"N Shore Channel Trail & Argyle St",member,41.970001220703125,-87.69999694824219,262
"N Southport Ave & W Newport Ave",casual,41.939998626708984,-87.66000366210938,319
"N Southport Ave & W Newport Ave",member,41.939998626708984,-87.66000366210938,423
"Nagle Ave & Belmont Ave",casual,41.939998626708984,-87.79000091552734,8
"Nagle Ave & Belmont Ave",member,41.939998626708984,-87.79000091552734,24
"Narragansett & Irving Park",casual,41.95000076293945,-87.79000091552734,124
"Narragansett & Irving Park",member,41.95000076293945,-87.79000091552734,177
"Narragansett & McLean",casual,41.91999816894531,-87.79000091552734,33
"Narragansett & McLean",member,41.91999816894531,-87.79000091552734,19
"Narragansett & Wrightwood",casual,41.93000030517578,-87.79000091552734,299
"Narragansett & Wrightwood",member,41.93000030517578,-87.79000091552734,162
"Narragansett Ave & Fullerton Ave",casual,41.91999816894531,-87.77999877929688,2
"Narragansett Ave & Fullerton Ave",member,41.91999816894531,-87.78142765590123,7
"Narragansett Ave & School St",casual,41.939998626708984,-87.79000091552734,105
"Narragansett Ave & School St",member,41.939998626708984,-87.79000091552734,69
"Neva Ave & Grand Ave",casual,41.91999816894531,-87.8012523651123,8
"Neva Ave & Grand Ave",member,41.91999816894531,-87.8025016784668,8
"New England Ave & Grace St",member,41.95000076293945,-87.80000305175781,1
"New St & Illinois St",casual,41.890793120803465,-87.61851164453847,9936
"New St & Illinois St",member,41.89081030298046,-87.6185047330846,10169
"Newcastle Ave & Belden Ave",casual,41.91999816894531,-87.80000305175781,19
"Newcastle Ave & Belden Ave",member,41.91999816894531,-87.80000305175781,17
"Newcastle Ave & Belmont Ave",casual,41.939998626708984,-87.80000305175781,3
"Newcastle Ave & Wellington Ave",casual,41.93000030517578,-87.80000305175781,1
NewHastings,casual,41.92139530181885,-87.68342819213868,20
NewHastings,member,41.9226769157078,-87.68012502919073,23
"Newland Ave & Diversey Ave",casual,41.93000030517578,-87.80000305175781,1
"Newland Ave & Diversey Ave",member,41.93000030517578,-87.80000305175781,1
"Noble St & Milwaukee Ave",casual,41.900689304641816,-87.6625889620121,2565
"Noble St & Milwaukee Ave",member,41.900686713820015,-87.66260902052439,5305
"Nordica & Medill",casual,41.91999816894531,-87.80000305175781,35
"Nordica & Medill",member,41.91999816894531,-87.80000305175781,34
"Normal Ave & 72nd St",casual,41.7599983215332,-87.63999938964844,2
"Normal Ave & Archer Ave",casual,41.84958657465483,-87.64058376613416,304
"Normal Ave & Archer Ave",member,41.84952694130447,-87.64058855404011,758
"North Ave & New England Ave",casual,41.90999984741211,-87.80000305175781,13
"North Ave & New England Ave",member,41.90999984741211,-87.80000305175781,10
"Oak Park & Wellington",casual,41.93000030517578,-87.80000305175781,79
"Oak Park & Wellington",member,41.93000030517578,-87.80000305175781,26
"Oakley Ave & Irving Park Rd",casual,41.95430378007406,-87.68605237173418,889
"Oakley Ave & Irving Park Rd",member,41.9543133800336,-87.68604668841562,1386
"Oakley Ave & Touhy Ave",casual,42.01234186741344,-87.6882518299839,228
"Oakley Ave & Touhy Ave",member,42.01234065582606,-87.68824608317351,277
"Ogden Ave & Chicago Ave",casual,41.89636287522842,-87.65407018333659,3898
"Ogden Ave & Chicago Ave",member,41.89636740805592,-87.65407517282101,6616
"Ogden Ave & Congress Pkwy",casual,41.87500843653451,-87.67324801236016,794
"Ogden Ave & Congress Pkwy",member,41.87497309697583,-87.67325650544444,2230
"Ogden Ave & Race Ave",casual,41.8917980345797,-87.6587989569917,2766
"Ogden Ave & Race Ave",member,41.89179614071438,-87.65878406277986,6124
"Ogden Ave & Roosevelt Rd",casual,41.86651136610243,-87.68462237733783,495
"Ogden Ave & Roosevelt Rd",member,41.8665097065461,-87.68462099173131,1248
"Oglesby Ave & 100th St",casual,41.713383587923914,-87.5658468766646,44
"Oglesby Ave & 100th St",member,41.713380208829555,-87.56584986244759,41
"Oglesby Ave & 105th St",member,41.70000076293945,-87.55999755859375,1
"Oglesby Ave & 95th St",member,41.720001220703125,-87.56999969482422,5
"Oketo Ave & Addison St",casual,41.941394273624866,-87.80999755859375,43
"Oketo Ave & Addison St",member,41.940907911820844,-87.80999755859375,11
"Oketo Ave & Belmont Ave",casual,41.939998626708984,-87.80999755859375,4
"Oleander Ave & Addison St",casual,41.95000076293945,-87.81999969482422,2
"Oleander Ave & Addison St",member,41.95000076293945,-87.81999969482422,2
"Olive Harvey College",casual,41.70954259236654,-87.59022394816081,12
"Olive Harvey College",member,41.70956105452318,-87.5902283008282,52
"Orange & Addison",casual,41.939998626708984,-87.81999969482422,87
"Orange & Addison",member,41.939998626708984,-87.81999969482422,51
"Orleans St & Chestnut St (NEXT Apts)",casual,41.898155066639326,-87.63754098223284,3376
"Orleans St & Chestnut St (NEXT Apts)",member,41.89817761952,-87.63754584511022,5638
"Orleans St & Elm St",casual,41.90291291600238,-87.63772389215546,1622
"Orleans St & Elm St",member,41.902914951531464,-87.63772325855817,3225
"Orleans St & Hubbard St",casual,41.88995509467474,-87.63662850856781,2624
"Orleans St & Hubbard St",member,41.8899635403339,-87.63662992535215,5610
"Orleans St & Merchandise Mart Plaza",casual,41.88810078690692,-87.63666792101188,4838
"Orleans St & Merchandise Mart Plaza",member,41.88812629731696,-87.63662242507716,10494
"Orville T Bright School",casual,41.70000076293945,-87.55999755859375,1
"Ozark Ave & Addison St",casual,41.95000076293945,-87.81999969482422,1
"Ozark Ave & Addison St",member,41.939998626708984,-87.81999969482422,1
"Panama Ave & Grace St",casual,41.95000076293945,-87.83000183105469,7
"Panama Ave & Grace St",member,41.95000076293945,-87.83000183105469,7
"Park Manor Elementary School",casual,41.77000045776367,-87.61000061035156,1
"Parkside Ave & Armitage Ave",casual,41.91999816894531,-87.7699966430664,12
"Parkside Ave & Armitage Ave",member,41.91999816894531,-87.7699966430664,3
"Paulina Ave & North Ave",casual,41.91009711084267,-87.670012904453,3193
"Paulina Ave & North Ave",member,41.910059412414356,-87.66999825744956,4655
"Paulina St & 18th St",casual,41.85790003778313,-87.66864928917171,1623
"Paulina St & 18th St",member,41.85791776604177,-87.66869834385002,2919
"Paulina St & Flournoy St",casual,41.87299010300325,-87.66908258623586,1378
"Paulina St & Flournoy St",member,41.87297958805075,-87.66909880704827,7363
"Paulina St & Howard St",casual,42.01915369676059,-87.6735638687541,787
"Paulina St & Howard St",member,42.01915348688322,-87.6735686781329,1447
"Paulina St & Montrose Ave",casual,41.96147764066236,-87.67143362929114,1379
"Paulina St & Montrose Ave",member,41.961505207761896,-87.67140474532113,2332
"Pawel Bialowas - Test- PBSC charging station",casual,45.635032653808594,-73.79647827148438,1
"Penn Elementary School / KIPP Ascend Middle School",casual,41.86000061035156,-87.72000122070312,1
"Peoria St & Jackson Blvd",casual,41.87765133135016,-87.64954174699105,4509
"Peoria St & Jackson Blvd",member,41.87764492697998,-87.64955903724821,11736
"Perry Ave & 108th Pl",member,41.70000076293945,-87.62999725341797,3
"Perry Ave & 69th St",casual,41.76929017609241,-87.62820414624183,153
"Perry Ave & 69th St",member,41.76929003950478,-87.62820434570312,69
"Phillips Ave & 79th St",casual,41.751821824874,-87.56521286361519,174
"Phillips Ave & 79th St",member,41.75181977790699,-87.56520870275665,114
"Phillips Ave & 83rd St",casual,41.74452961815728,-87.56506941053603,72
"Phillips Ave & 83rd St",member,41.74453300476074,-87.56507034301758,50
"Pine Grove Ave & Irving Park Rd",casual,41.954377280007115,-87.64805606034594,5074
"Pine Grove Ave & Irving Park Rd",member,41.95438327750705,-87.64805369959377,8894
"Pine Grove Ave & Waveland Ave",casual,41.94942060246436,-87.64645886586845,6765
"Pine Grove Ave & Waveland Ave",member,41.949437527417146,-87.64646214645411,11034
"Ping Tom Park (East)",casual,41.86000061035156,-87.62999725341797,129
"Ping Tom Park (East)",member,41.86000061035156,-87.62999725341797,134
"Piotrowski Park",casual,41.84000015258789,-87.7300033569336,1
"Piotrowski Park",member,41.84000015258789,-87.7300033569336,1
"Pittsburgh Ave & Irving Park",casual,41.95000076293945,-87.83000183105469,1
"Pittsburgh Ave & Irving Park",member,41.95000076293945,-87.83000183105469,1
"Plainfield & Irving Park",casual,41.95000076293945,-87.83000183105469,24
"Plainfield & Irving Park",member,41.95000076293945,-87.83000183105469,12
"Plainfield Ave & Irving Park Rd",casual,41.95000076293945,-87.83000183105469,1
"Prairie Ave & 43rd St",casual,41.81666461159201,-87.61941526450363,408
"Prairie Ave & 43rd St",member,41.8166644211524,-87.61941320460647,323
"Prairie Ave & 47th St - midblock",casual,41.810001373291016,-87.62000274658203,9
"Prairie Ave & 47th St - midblock",member,41.810001373291016,-87.62000274658203,10
"Prairie Ave & Garfield Blvd",casual,41.79483540852865,-87.61872551812066,675
"Prairie Ave & Garfield Blvd",member,41.794851396531044,-87.61871903942478,837
"Princeton Ave & 43rd St",casual,41.81999969482422,-87.62999725341797,1
"Princeton Ave & 47th St",casual,41.809324144567334,-87.63345454473915,318
"Princeton Ave & 47th St",member,41.80932287165993,-87.63345570313304,304
"Princeton Ave & Garfield Blvd",casual,41.794980689660825,-87.63312321753051,201
"Princeton Ave & Garfield Blvd",member,41.79498021616101,-87.63312345170705,177
"Prospect Sq & 91st St",casual,41.72821497723339,-87.66720177875301,123
"Prospect Sq & 91st St",member,41.731717155093236,-87.66857056390671,42
"Pubic Rack - Pulaski Rd & 41st",casual,41.81999969482422,-87.72000122070312,3
"Pubic Rack - Pulaski Rd & 41st",member,41.81999969482422,-87.72000122070312,2
"Public  Rack - Albany Ave & 63rd St",casual,41.779998779296875,-87.69999694824219,3
"Public  Rack - Albany Ave & 63rd St",member,41.779998779296875,-87.69999694824219,1
"Public Rack - 10557 S Western Ave",member,41.70000076293945,-87.68000030517578,1
"Public Rack - 111th St - Morgan Park Metra",casual,41.689998626708984,-87.66999816894531,3
"Public Rack - 111th St - Morgan Park Metra",member,41.689998626708984,-87.66999816894531,4
"Public Rack - 532 E 43rd St",casual,41.81999969482422,-87.61000061035156,3
"Public Rack - 532 E 43rd St",member,41.81999969482422,-87.61000061035156,2
"Public Rack - 53rd St & Indiana Ave",casual,41.79999923706055,-87.62000274658203,1
"Public Rack - 63rd & Western Ave N",member,41.779998779296875,-87.68000030517578,1
"Public Rack - Al Raby School",casual,41.88999938964844,-87.71500015258789,2
"Public Rack - Al Raby School",member,41.88999938964844,-87.70999908447266,1
"Public Rack - Ashland Ave & 45th St",casual,41.810001373291016,-87.66000366210938,1
"Public Rack - Ashland Ave & 45th St",member,41.810001373291016,-87.66000366210938,2
"Public Rack - Ashland Ave & 63rd St",member,41.779998779296875,-87.66000366210938,1
"Public Rack - Ashland Ave & 71st St",member,41.77000045776367,-87.66000366210938,1
"Public Rack - Ashland Ave & 76th St",casual,41.7599983215332,-87.66000366210938,1
"Public Rack - Ashland Ave & 76th St",member,41.7599983215332,-87.66000366210938,1
"Public Rack - Ashland Ave & 83rd St",casual,41.7400016784668,-87.66000366210938,6
"Public Rack - Ashland Ave & 83rd St",member,41.7400016784668,-87.66000366210938,1
"Public Rack - Ashland Ave & 91st St",casual,41.72999954223633,-87.66000366210938,1
"Public Rack - Ashland Ave & 91st St",member,41.72999954223633,-87.66000366210938,2
"Public Rack - Austin Ave & Roscoe St",casual,41.939998626708984,-87.77999877929688,12
"Public Rack - Austin Ave & Roscoe St",member,41.939998626708984,-87.77999877929688,20
"Public Rack - Austin Ave & Wellington Ave",member,41.939998626708984,-87.77999877929688,1
"Public Rack - Austin Ave & Wrightwood Ave",casual,41.93000030517578,-87.77999877929688,6
"Public Rack - Austin Ave & Wrightwood Ave",member,41.93000030517578,-87.77999877929688,13
"Public Rack - Austin Blvd & North Ave",casual,41.90999984741211,-87.77999877929688,3
"Public Rack - Austin Blvd & North Ave",member,41.90999984741211,-87.77999877929688,1
"Public Rack - Austin Branch Chicago Public Library",member,41.88999938964844,-87.7699966430664,1
"Public Rack - Avers Ave & Archer Ave",casual,41.79999923706055,-87.72000122070312,2
"Public Rack - Avers Ave & Irving Park Rd",casual,41.95000076293945,-87.72125148773193,16
"Public Rack - Avers Ave & Irving Park Rd",member,41.95000076293945,-87.72027905782063,36
"Public Rack - Avers Ave & Ogden Ave",casual,41.849998474121094,-87.72000122070312,12
"Public Rack - Avers Ave & Ogden Ave",member,41.849998474121094,-87.72000122070312,4
"Public Rack - Avondale Ave & Addison St",casual,41.95000076293945,-87.72000122070312,13
"Public Rack - Avondale Ave & Addison St",member,41.95000076293945,-87.72000122070312,18
"Public Rack - Baltimore Ave & 132nd St",casual,41.65999984741211,-87.55000305175781,1
"Public Rack - Bell Ave & 95th St",casual,41.720001220703125,-87.68000030517578,1
"Public Rack - Bensley Ave & 103rd St",member,41.709999084472656,-87.55999755859375,2
"Public Rack - Brainerd Park",casual,41.72999954223633,-87.6500015258789,1
"Public Rack - Brainerd Park",member,41.72999954223633,-87.6500015258789,10
"Public Rack - Buffalo Ave & 89th St",member,41.72999954223633,-87.54000091552734,1
"Public Rack - California Ave & Cortez St",casual,41.900001525878906,-87.69999694824219,88
"Public Rack - California Ave & Cortez St",member,41.900001525878906,-87.69999694824219,67
"Public Rack - California Ave & Devon Ave - NE",casual,42,-87.69999694824219,4
"Public Rack - California Ave & Devon Ave - NE",member,42,-87.69999694824219,14
"Public Rack - California Ave & Devon Ave - NW",casual,42,-87.69999694824219,13
"Public Rack - California Ave & Devon Ave - NW",member,42,-87.69999694824219,14
"Public Rack - California Ave & Ogden Ave",casual,41.86000061035156,-87.69999694824219,23
"Public Rack - California Ave & Ogden Ave",member,41.86000061035156,-87.69999694824219,8
"Public Rack - California Ave & Pershing Rd",casual,41.81999969482422,-87.69000244140625,1
"Public Rack - California Ave & Pershing Rd",member,41.81999969482422,-87.69000244140625,1
"Public Rack - California Ave & Touhy Ave - NW",casual,42.0099983215332,-87.69999694824219,17
"Public Rack - California Ave & Touhy Ave - NW",member,42.0099983215332,-87.69999694824219,15
"Public Rack - California Ave & Touhy Ave - SW",casual,42.0099983215332,-87.69999694824219,2
"Public Rack - California Ave & Touhy Ave - SW",member,42.0099983215332,-87.69999694824219,3
"Public Rack - Calumet Ave & 51st St",casual,41.79999923706055,-87.62000274658203,7
"Public Rack - Calumet Ave & 51st St",member,41.79999923706055,-87.62000274658203,16
"Public Rack - Campbell Ave & Pratt Blvd",casual,42.0099983215332,-87.69000244140625,9
"Public Rack - Campbell Ave & Pratt Blvd",member,42.0099983215332,-87.69000244140625,17
"Public Rack - Central Ave & Corcoran Pl",casual,41.88999938964844,-87.76833089192708,6
"Public Rack - Central Ave & Corcoran Pl",member,41.88999938964844,-87.7699966430664,1
"Public Rack - Central Ave & George St",casual,41.93000030517578,-87.7699966430664,4
"Public Rack - Central Ave & George St",member,41.93000030517578,-87.7699966430664,4
"Public Rack - Central Ave & North Ave",casual,41.90999984741211,-87.76833089192708,6
"Public Rack - Central Park Ave & 16th St",member,41.86000061035156,-87.72000122070312,1
"Public Rack - Central Park Ave & Fillmore St",member,41.869998931884766,-87.71600036621093,5
"Public Rack - Central Park Ave & Fulton Blvd",casual,41.88999938964844,-87.72000122070312,3
"Public Rack - Central Park Ave & Ogden Ave",casual,41.849998474121094,-87.72000122070312,4
"Public Rack - Central Park Ave & Ogden Ave",member,41.849998474121094,-87.72000122070312,2
"Public Rack - Champlain Ave & 65th St",casual,41.779998779296875,-87.61000061035156,3
"Public Rack - Champlain Ave & 65th St",member,41.779998779296875,-87.61000061035156,4
"Public Rack - Chappel Ave & 71st St",casual,41.77000045776367,-87.58000183105469,1
"Public Rack - Chase Ave & Touhy Ave - NE",casual,42.0099983215332,-87.69000244140625,5
"Public Rack - Chase Ave & Touhy Ave - NE",member,42.0099983215332,-87.69000244140625,7
"Public Rack - Chase Ave & Touhy Ave - NW",casual,42.0099983215332,-87.69000244140625,2
"Public Rack - Chase Ave & Touhy Ave - NW",member,42.0099983215332,-87.69000244140625,3
"Public Rack - Chopin Park",casual,41.939998626708984,-87.76000213623047,12
"Public Rack - Chopin Park",member,41.939998626708984,-87.76000213623047,21
"Public Rack - Christiana Ave & Archer Ave",casual,41.810001373291016,-87.70999908447266,4
"Public Rack - Christiana Ave & Archer Ave",member,41.810001373291016,-87.70999908447266,8
"Public Rack - Christiana Ave & Belmont Ave",casual,41.939998626708984,-87.70999908447266,88
"Public Rack - Christiana Ave & Belmont Ave",member,41.939998626708984,-87.70999908447266,59
"Public Rack - Christiana Ave & Bryn Mawr Ave",casual,41.97999954223633,-87.70999908447266,3
"Public Rack - Christiana Ave & Bryn Mawr Ave",member,41.97999954223633,-87.70999908447266,6
"Public Rack - Christiana Ave & Lawrence Ave",casual,41.970001220703125,-87.70999908447266,18
"Public Rack - Christiana Ave & Lawrence Ave",member,41.970001220703125,-87.70999908447266,18
"Public Rack - Cicero Ave & Altgeld St",casual,41.93000030517578,-87.75,12
"Public Rack - Cicero Ave & Altgeld St",member,41.93000030517578,-87.75,4
"Public Rack - Cicero Ave & Cortland St - midblock",casual,41.91999816894531,-87.75,14
"Public Rack - Cicero Ave & Cortland St - midblock",member,41.91999816894531,-87.75,5
"Public Rack - Cicero Ave & Le Moyne St - midblock",member,41.90999984741211,-87.75,5
"Public Rack - Cicero Ave & North Ave",casual,41.90999984741211,-87.75,11
"Public Rack - Cicero Ave & North Ave",member,41.90999984741211,-87.75,5
"Public Rack - Cicero Ave & Roscoe St",casual,41.939998626708984,-87.75,13
"Public Rack - Cicero Ave & Roscoe St",member,41.939998626708984,-87.75,29
"Public Rack - Cicero Ave & Wellington Ave",casual,41.939998626708984,-87.75,9
"Public Rack - Cicero Ave & Wellington Ave",member,41.939998626708984,-87.75,7
"Public Rack - Cicero Ave & Wrightwood Ave",casual,41.93000030517578,-87.75,46
"Public Rack - Cicero Ave & Wrightwood Ave",member,41.93000030517578,-87.75,90
"Public Rack - Claremont Ave & 71st St",member,41.7599983215332,-87.68000030517578,1
"Public Rack - Colfax Ave & 83rd St",casual,41.7400016784668,-87.55999755859375,6
"Public Rack - Colfax Ave & 83rd St",member,41.7400016784668,-87.55999755859375,1
"Public Rack - Commercial Ave & 89th St",member,41.72999954223633,-87.55000305175781,1
"Public Rack - Cornell Ave & 87th Pl",casual,41.7400016784668,-87.58000183105469,2
"Public Rack - Cottage Grove & 85th St",member,41.7400016784668,-87.5999984741211,2
"Public Rack - Cottage Grove & 86th St",casual,41.7400016784668,-87.5999984741211,2
"Public Rack - Cottage Grove Ave & 87th St",casual,41.7400016784668,-87.61000061035156,1
"Public Rack - Cottage Grove Ave & 87th St",member,41.7400016784668,-87.61000061035156,1
"Public Rack - Cottage Grove Ave & 92nd St",casual,41.72999954223633,-87.5999984741211,2
"Public Rack - Cottage Grove Ave & 98th St",casual,41.720001220703125,-87.5999984741211,1
"Public Rack - Damen Ave & 47th St",member,41.810001373291016,-87.68000030517578,1
"Public Rack - Division St & Christiana Ave",member,41.900001525878906,-87.70999908447266,3
"Public Rack - Drake Ave & Leland Ave",casual,41.970001220703125,-87.72000122070312,14
"Public Rack - Drake Ave & Leland Ave",member,41.970001220703125,-87.72000122070312,14
"Public Rack - East End Ave & 75th St",member,41.7599983215332,-87.58000183105469,1
"Public Rack - Eberhart Ave & 61st St",casual,41.779998779296875,-87.61000061035156,6
"Public Rack - Eberhart Ave & 61st St",member,41.779998779296875,-87.61000061035156,6
"Public Rack - Eggleston Ave & 115th St",casual,41.689998626708984,-87.62999725341797,2
"Public Rack - Eli Whitney Public School",casual,41.84000015258789,-87.72966995239258,30
"Public Rack - Eli Whitney Public School",member,41.84000015258789,-87.72750282287598,4
"Public Rack - Emerald Ave & 43rd St",casual,41.81999969482422,-87.63999938964844,1
"Public Rack - Emerald Ave & 45th St",casual,41.810001373291016,-87.63999938964844,1
"Public Rack - Evans Ave & 63rd St",casual,41.779998779296875,-87.61000061035156,5
"Public Rack - Evans Ave & 63rd St",member,41.779998779296875,-87.61000061035156,11
"Public Rack - Ewing Ave & 106th St",casual,41.70000076293945,-87.54000091552734,1
"Public Rack - Ewing Ave & 106th St",member,41.70000076293945,-87.54000091552734,1
"Public Rack - Ewing Ave & 107th St",casual,41.70000076293945,-87.54000091552734,2
"Public Rack - Exchange Ave & 73rd Pl",casual,41.7599983215332,-87.55999755859375,4
"Public Rack - Exchange Ave & 73rd Pl",member,41.7599983215332,-87.55999755859375,3
"Public Rack - Fairfield Ave & 63rd St",casual,41.779998779296875,-87.69000244140625,1
"Public Rack - Fairfield Ave & 63rd St",member,41.779998779296875,-87.69000244140625,8
"Public Rack - Forrestville Ave & 47th St",casual,41.810001373291016,-87.61000061035156,2
"Public Rack - Forrestville Ave & 47th St",member,41.810001373291016,-87.61000061035156,2
"Public Rack - Francisco Ave & Touhy Ave",casual,42.0099983215332,-87.69999694824219,4
"Public Rack - Francisco Ave & Touhy Ave",member,42.0099983215332,-87.69999694824219,1
"Public Rack - Fullerton Ave & Lavergne Ave",casual,41.91999816894531,-87.75,3
"Public Rack - Fullerton Ave & Lavergne Ave",member,41.91999816894531,-87.75,4
"Public Rack - Fullerton Ave & Narragansett Ave",casual,41.91999816894531,-87.79000091552734,9
"Public Rack - Fullerton Ave & Narragansett Ave",member,41.91999816894531,-87.79000091552734,13
"Public Rack - Garfield Park Conservatory",casual,41.88999938964844,-87.72000122070312,1
"Public Rack - Grand Ave & Lawndale Ave",casual,41.900001525878906,-87.72000122070312,2
"Public Rack - Grand Ave & North Ave",casual,41.90999984741211,-87.73500061035156,10
"Public Rack - Grand Ave & North Ave",member,41.90999984741211,-87.73500061035156,10
"Public Rack - Greenwood Ave & Lake Park Ave",casual,41.81999969482422,-87.5999984741211,3
"Public Rack - Greenwood Ave & Lake Park Ave",member,41.81999969482422,-87.5999984741211,5
"Public Rack - Halsted St & 102nd St",member,41.709999084472656,-87.63999938964844,1
"Public Rack - Halsted St & 109th St",casual,41.70000076293945,-87.63999938964844,1
"Public Rack - Halsted St & 111th St",casual,41.689998626708984,-87.63999938964844,1
"Public Rack - Halsted St & 113th St",member,41.689998626708984,-87.63999938964844,1
